68|He said, 'hey, you want to see your father?' He said, 'i'm going to help you out'.He said it was a good way to get the news out to his family.He said it was a chance for him to tell his children he loved them.He said I was proud of the people who have supported me and not just because of the way I looked.I think he was a little bit of a monsterand I thought he would try to make up for it.He said he had a big family, but they had kids from their previous lives....
69|When I was a kid, it was all over the place, so I decided to do a little homework. I had done some small assignments to help them understand what I was doing, but then it just became an issue. So I really got into making them better at making decisions, rather than just getting them in the wrong place....
70|i had an interesting conversation with my sister about the importance of the book.She asked if I had read it. She looked up "Wizard", and said "The secret war", and then I read "It's a good book, don't you think?"I didn't understand. I didn't want to read "It". "It's a good book, don't you think?" I had to learn it from my parents.There were so many lessons learned, and there were so many important lessons learned on the pages, and the pages were very good.You might think, "Oh, they're all too good. We're still learning, and everything is very different." I would have a very bad feeling.So, after spending a few more hours reading, I decided to write a summary of the book.I got this response from my sister.She said, "Don't think that we're writing a book about magic, you know, but it's worth it." She told me to keep playing with the same rules, as she always does, but she wants this piece to be as unique as possible."We're still learning, and nothing is as special as what we did 10 years ago. I hope you understand."The story of how this book came to be is a story from a different era. A very different time.My parents used to sa...
71|I was with your dad and my grandmother in the backseat of the car going on a night out. In my car that night my grandfather called me the first time out of the blue and told me to check his records. I came out of the car, was a little disappointed. He was just like, 'what are you doing in my car now? Why are you here?' He was like, 'are you here to get your car? What are you going to do?' And I was like, 'i think he's trying to steal my car because my grandmother is so scared of her boyfriend that she's not going to let him drive home!' But he kept on doing it throughout the evening. I was like, 'i didn't think this would happen with a guy like that.' So I don't know why I didn't tell him about it. But to be honest, I'd love to hear from him. So I was like, it's just an amazing thing that he is doing.""But it was a really hard thing to go through with that. He would always call. He would say, 'come in.' He'd come in to see my grandfather's house. He'd come in and they'd say, 'we've been playing here for some six months, you've come home to your mother and kids, and I just want you to stay and see my grandfather,' and I would go up to the windo...
72|We were walking down a sidewalk at about 9 at night in the early morning, our car was totally blown up. We stopped in front of the house to wait for the ambulance service to take us to work. I remember being just a little out of breath, I could barely breathe. I couldn't see anything. We saw a police car, and we ran. We got to the back of the vehicle. We got to the front of the vehicle and just kept moving. I remember sitting there in my chair, breathing very hard, not knowing what to do. It was a little shock, but I can't describe it. All of a sudden I went from full awake, to almost full awake, and there were screams, and I felt like I was going to die. I couldn't see. I was lying in my bed, it really was like a miracle. I don't know who pulled my arms out, but they would have picked my leg out, and I might not have been alive. The ambulance pulled out of the house. And I still remember the police car trying to get up the block just so we wouldn't have to leave the neighborhood. And then they picked up a child. And I'm just not sure. But I'm sure it was the same boy that was seen on the video. He was seen running towards me, and we just got on the car. And it was like he was running. I saw him run down the street, but he's stil...
73|when I was a kid, my dad ran into me on the street, and he went, "Oh, I'm a kid, you're going to be a really proud black man, you're going to win the lottery." And I did, and the kids did the rest. And they were such proud because they weren't going to be discriminated against. We were very proud.There's a couple of things that the media don't know about you. We were born in the segregated south. But what do you make of this? You said you were white and now you're african-american. Do you feel like you can relate to your experience in the country? What do you think about this?I want to understand that it's not that I feel like I'm white. I wanted to be a kid, because I really wanted to be a kid. If that were true, I would have done what I did. I would have gotten over my depression, because I remember my mom, who was a teacher, and she was like, "I'm gonna take you back to what you were, and let you do what you want to do, and make sure you have the best body possible, with proper hair, with decent clothes, and a good body for yourself."My parents are black. They're very proud for that. They're very proud, and I think that is something that we can all relate to. But I have ...
74|I was on a trip to the caribbean and I saw a guy in the middle. The guy turned around and said 'come on, let's see you in black. You look like a man.' He was a friend of mine who also has a lot of black hair, and he said 'what do you want?'" She went on to say that the guy then pointed to a girl, who was sitting in a chair with her face covered by her pants, and called a taxi driver and said 'he'll get you a cab. I will ask you to take me over in the cab.'"This case should not be limited to black people. What we would see from this case is how police can use all of their powers, including the power to force a person to wear their clothes in public, to silence a person for being a white, male, transgender person, or to force someone else to dress like him in public.In this way, the white criminal is able to use all of his power to silence a person who is less vulnerable than he is. A person who would have a lot less power could be subjected to more violence and abuse. If black lives, people will be subjected to more violence and abuse and less trust over their lives.So what is the right answer to this problem?The answer to white crimes is to recognize this problem will take time to be solved and to use the powers entrusted by our laws to prevent violence and abuse...
75|When I was a kid in high school, I didn't know that there was a place for women in the movie industry in new york. That was just a weird place," She says."I don't remember the day, but for the first time in my life I was in a movie theater. I just didn't know what to do with it.""The first time I went to movie theaters, my mom always insisted that I be dressed, that I do something special, but I was never told what to do," She continued. "When I was a kid, I just thought 'mom, I want my kids to become famous.' I was pretty obsessed with this stuff, but when I was a little girl, I went off to a little dance club to get some girls.""My mom said, 'you're supposed to have a special time with your kids to have a good time, you're not supposed to do anything in front of your kids,' and that's exactly what I did. I had a lot of fun with the movies. It's not a lot. And so for my kids, at least I thought, 'well, I can do something really special to have a good time with my kids.' ""When I was a kid, I remember being at a bar who had a great time. The bar was full of girls and I was going to take a dance class. I was really into it. I did...
76|This was our first time to get this, because the first time was at a hotel on the other side, in the back of a hotel called the hotel de la riviere. We met the owner of the hotel. He had a very cool way of speaking—i'm sorry, a sort of english english. He looked to me very much like I was a native speaker of chinese. And he made me write. I said, "You know how I think you're going to write your first book, and to think I'd write an english novel?" And he got on with it all and started calling me, "Jack, jack, jack."Then it hit the point where it was a dream come true."It was the first day of my life where I was having a dream like this."—jack, the first day of my life where I was having a dream like this. It was my first time writing.In the spring of 1972, a friend called to say that it was time to have another dream. It is an honor to be interviewed. Jack had never been to the dream. He was only fifteen, he was a little high, and he was twenty-five. He was always a writer, but I saw, from the cover of the book, from a woman who had asked me what kind of a dream he was having, that he was at the same moment when he was experiencing a dream. H...
77|It is the story of the first night of prayer.This is the evening that has been my favorite for over a year. The feeling of the day was exhilarating because, as I started to get stronger, I really had my hands tied behind my back.That is when I felt the first real weight of fear, realizing that I knew I was not going to be ok…i had already been given a full body view.I was terrified that if my hand touched my body, I would fall over. That, no matter how many times I touched it, I would fall over. It struck me, at that point, that my body is not ready to let me down.I did not want to lose my hand. I wanted to be able to control my weight.I felt that while my hands were touching my body, my muscles and my skin were not.In a desperate attempt to get my body strong, my body could not make contact with my hands.I knew I was going to hurt myself. However, by the time I was about to fall, I was no longer sure what to do. For whatever reason the anxiety began to build. I felt like I was going to die, that my body was not ready to let me go.By the time I was about to fall, I knew that I was going to have to do the same. I knew that my body was not ready t...
78|we were in our office, we had our phone call, we were talking about the car, about the bus and the plane, he's driving it.I was talking to myself about that. A couple days later, we had to buy a plane for this job. We needed a car because someone was going to buy a plane in a month.So we were looking for a car, and we had to buy a plane in one month.And that's how we got that job.I thought, why am I not going to sell my house?And I went to the garage and I said, "Oh my gosh. Why, why doesn't this happen to me?"And I said, "But then I am going to see my parents and I am going to see my father someday. I can have your permission to have that car."So I said, "Well, I guess that makes sense. I'm going to get the lease. And I will be able to pay my car back. My father will be able to pay for it. My father will still be a good dad."And my father did. And he said, "Thank you."And it was like, "That's all right. You're going to pay for it." And I thought, well, that's how hard it would be.We had to pay my car. He said...
79|I met a guy who was in a club called jocks. He had a nice club in his room. He was a big man with a big body, like a golf buddy. I said, "Okay, let's move out of here to be with you." "Okay, let's move to the club." He told us that he had a girlfriend named jill. He called me and asked me to see the girl. I went to her apartment and I told the girl, "You need some help. I'm an older guy. Do you know where I can get some help?" I said, "I know where." "Okay, if I can help you, what would you like to do for me?" She said, "I like to be with you." He said, "I want to be with you two." I said, "You can get me some new clothes and a car and I'lllet you drive me to the club." He said, "You want to join my team? I can get you that. Go to the club and go play football for a week and then you can go to your team and be with me." He said, "We're the one in the club, so I'llget you my old car and the rest can be yours. I can help you." "I really need that. I'm not getting any help from you or anything like that," She said. He said, "I'm a little disappointed. It'...
80|My wife just saw her daughter walking out of the house and said, 'well, I'm in a coma.' And the next thing you know, I'm in the hospital, I'm in cardiac arrest, and I'm not in bed. My daughter was like, 'no, no, no,' and I said, 'oh my god, there's someone there. Can I tell you how I fell asleep?' She came in and said, 'i didn't even know I can't sleep,' and the next thing you know, she's in cardiac arrest, and she's just like, 'i can't take my daughter to the hospital, because she's in a coma.' And I said, 'well, wait. You'll understand.' So she got so concerned about me and said, 'i got to the hospital because I know I can't take my daughter to the hospital.' And she said, 'that's your right, so that's how I said, so you can take my daughter to the hospital.' And I said, 'yeah.'And then you know, we are in a place where we have a hospital at which I can't take my daughter to the hospital. And I'm like, 'oh my god, there's someone there and I'm in cardiac arrest. Can I help?' And she said, 'oh my god, there's someone there in the hospital who's dying,' and you know, I'm like, 'how can ...
81|In the late 1990s, the world turned against the taliban. There were dozens of massacres that started in the late 1990s and 2000s in several countries, including in afghanistan where we now have the taliban. The number of victims were many times more than the number of victims during the cold war, and yet the taliban are still murdering people in afghanistan today and not taking any major action against them. The taliban have also lost a number of lives and are in the process of going bankrupt. The taliban are still trying to seize power.Amy goodman: let me talk about afghanistan, in this moment, in february of 2011, the first meeting of the nato coalition that took place in afghanistan. This is a very important day for american people. We're here in the studio, so let's go back to our conversation about the importance of afghanistan. We'll just say this.Sen. Catherine graham: it was a big day for us at this time because we had a meeting held in chicago with our members, with many more. And we had a group of people who were very disappointed, the afghans. One of them is mr. John kerry, who is the president of the united states, who is in afghanistan after he made some of these important moves against the taliban. And the question for mr. Kerry is, how can we move him back a little bit and not lose all credibility with the afghan people? And we have to make certain that w...
82|There is nothing for a person to complain of about you."I've been watching this on my phone for four days now. I'm still wondering if I could talk to you about this? There is no way in hell I wouldn't have to. I'd say that I'm a better person when I'm in control. And I'm not just a bad person right now. And I'm a lot less stressed than I was a year ago.What really makes you so happy is that you don't think about any of this. I didn't know that you could have changed the course of your life any way you like, except by going public. You were just doing what was right. You wanted to be the best you could be, that was it. And you didn't want to go off the rails, that you don't want to repeat that.I know that you said, "My husband is dying so I don't want to move to a different area." It was true, but I still haven't gotten over that. I'm so proud of you. And you feel really proud of that.You have to say something. I was a child. I know what I did. I know my responsibilities as a mother were right up my alley. And I want to express to this lady that that was going on here, that that was her role, that she's a person that has to take responsibility for what her family is doing...
83|this morning, during the first part of our two-part series, we talked about two different things. First, our discussion about our own experience with the "Diversity" In our community. We also talked about the fact that our community is not yet ready for what I want to say.Second, what I learned from my first interview.It is not easy to talk about people who are a diverse body of knowledge. We just have to be real friends with ourselves, not just a bunch of white dudes.I've been in the community long enough to know some of the people who are a bit less like me. A lot of the people i've met are people who are mostly straight. As with the gay community, the black community, the hispanic community, they are more like me than other straight people who are straight.We talk about how people from different parts of the planet do not like each other. We talk about how different cultures differ, how different cultures are built with different methods of worship.We talk about how people from different places in the world do not like each other. Even though we have different accents and we are not the same people.When you think of people who are "Diversity," You get a sense of how much it is hard for them to see themselves when they are not "Diverse." People of color, even in the same country, are different.The reason peopl...
84|I came to the united states with the intention of getting married. In fact, after a few months I found out that it had become my mission to marry people who wanted to get married, but in fact, because of their religion, were not allowed to. Because I was a muslim, that was the hardest part, because it led to the realization that I couldn't become married. I said to myself, "You know, you can't make me a muslim. It just shows you are going to be the same as me." I had to go back to england and come back, and I'm happy I stayed in england, but that is so much easier than being a muslim, a muslim in america. And, finally, at the age of 16, my family was from the country of origin. I was in ireland, and I was really excited about going to school. I was really into ballet, and I was very excited about the role as a ballet teacher, and so, I went to school in manchester and I went to school on the train. I started doing that in london, london, and I went to the same ballet school as my father. So I was really excited. And it was so easy. I could come home to this beautiful land, and then I would just go there with my mother, take my kids to that house, make sure that they were going to be good people, and be happy there. And when my parents got my brother and sister...
85|You see, a long time ago we were at this very place.We were sitting in a very small room.And the man I was sitting next to had just walked in.Then they came in and said,"We can't take care of ourselves if you let us drive around in a van."And I said,"Well, don't worry about that either, it could get very lonely."But it was a perfect storm and I didn't stop.My heart wasn't in it at all at the time.It was just right.We sat there, very quietly.It was this wonderful time when someone was driving me to my office.They were taking pictures with us and saying,"Okay, we're going to take photos with you, if things were to really get out of control.But we're not going to let them drive us around in a van."And they looked at me with great admiration and I decided"You're amazing."Well, for the record.We were never alone as such.They were just like.A whole new level of joy....
86|I'm trying to be the kid I want to be. You know what my dad told me? 'When I'm ready to cry, I'lldo it.' When I'm ready to cry, I'm always happy. You know what? I've been crying for three days now. I'm ready! When I'm ready for this, I'lldo my job! If I don't have it, it happens! You know what it means? I've been through so much. It's been such a long time. Oh, oh, thank you! It's been so long! I love you so much! Thank you so, so much! Thank you so, so much! Thank you so, so much! Thank you so, so much. I'm so glad. Thank you so much!She then added, "I'm always happy to be there for kids.""I mean, if I had to choose between being proud of my kid and being like 'hey, I'm so excited to be happy and ready and be the kid I want to be,' I choose the latter. My kid wouldn't have to live with an endless supply of plastic surgery scars to keep his eyes bright enough to look past the light. That stuff happens to me all the time. And I didn't choose to be happy, or to be happy for anyone; I chose to be happy because of the little things, all the time. And so it's been like tha...
87|It was a year ago, when I was just starting my sophomore year at a college in washington, d.C., when I was out and about alone. I had only a dozen friends and only one of them was my sister, whom I'd met at a bar in philadelphia. And I was so much more comfortable in the place, than I had ever been or even felt before.And I was looking for a place to live.I'd been living in the same dormitories for a decade, and I'd become obsessed with the idea of living alone. In my early 20s, I had moved in with a college roommate, who was living a pretty unremarkable life. He was also a professional soccer player and the best friend I'd ever had. We all wore our shirts on the walls; I couldn't keep a close eye on him because he didn't look my way.He asked if I had any money, so I went to one of the student lounges, which you might expect to be empty for an unsupervised dorm. It was pretty cool, but I was in one of the most desolate of dorms. The only thing that kept me occupied was the walls that were so thick, so hard they hurtle around the corner, and I couldn't even see anything from my windows. Then, at the end of the long hallway, I saw a red line. I tried to see it—it wa...
88|Some years ago, I lost my father in battle. What do you remember about that? I remember how he put his hands on a soldier's shoulder before he died. And then he would take two small children. And one of them would start singing like he was going to die. So I said, 'just remember, how lucky he was, how lucky he was that we could have him, because he would have loved us so much, that he'd come home so strong, with so many wonderful people in his life to keep it alive.' "It's been almost two years since, and i've still not been told about the incident of his last-minute escape from his parents, or about his last-minute escape from the army. My first report (after learning about it a long time ago) was that I had forgotten he was at a hospital. I told my staff that, in his last few months, I'd been in the military, and he'd been out on an overseas deployment. When I came back to him after two months, he was still in intensive care as his parents took him to a local hospital. When I asked him to come over, he told me that, since his parents had lost their son, he'd been in "War zones".I told him that when he returned home, he'd be wearing his purple heart, and the blood he'd shed when he broke out of vietnam would be on a silver platter. H...
89|A young boy was playing in a playground at the time of a shooting on the corner of 15th and seventh street in the west village. He was walking along the sidewalk, and suddenly there was an explosion. On the corner below the blast, a young boy got out of the car, took off his coat, walked to the curb, walked through the crowd and shot into the crowd and then shot himself in the head. The young boy was still alive and was taken to the hospital, then to the hospital after several hours. The doctor said that he did think that the man shot at him was a mentally unstable man.""So you thought you weren't safe during the fight, but it's like a bomb goes off, someone dies and then you die and you're gone and you have to go back to jail."The nypd's response to the shooting, which the new york daily news reports is part of a massive investigation into the police department's response to the sept. 11 attacks, was to investigate whether a number of people had been involved in the attack, including four police officers who were injured as they were fighting in syria. The news outlet also reported that two officers were arrested following the incident.In the last week, the nypd has seen increased numbers of calls from the public about the nypd's response to the attacks. The nypd reportedly received more than 7,000 calls in the first 24 hours of the attacks, which was the highest total from any da...
90|There is one small thing about this book that you need to have in mind. It's about the lives of the four americans who were killed by islamic state fighters and their families, and it's about the struggles of those lost to this barbarous regime. It's about those of us who are struggling. For now, as you write this, we're hearing the words of the islamic state—and they are still talking about it, because their own story doesn't match.There was a great deal of concern for the american people when the book was first published. It was called "The new caliphate," And a lot of people thought it was the first truly islamic book that had, to my knowledge, been published by the publisher. You could not have more than a few thousand dollars spent on a manuscript. But the fact that you came up with that sort of piece of propaganda on the cover of the book, we felt it was worth it for the fact that our government had come down on us for this act of terrorist violence. And, in fact, that book was called "The new caliphate: the origins of the islamic state." I think that we'll be getting there.Amy goodman: we go into more detail about the book. I wanted to thank you so much for being with us...
91|I'm trying to give you a chance to tell the people to tell you who you really are. That I can't stop until those people give them the chance to tell the truth about your own journey. Because that's what life is all about, and the chance to tell all this truth.So, all these people have been through so much, what makes them different? We're the ones that just started making the decisions and we've learned so much, but we're the ones who just want to take your money and send it to your dreams. We're the ones that just want to be part of the magic. I don't think they get it. Sometimes people just don't know what they're doing.Now, the second day we see you, it's not like you saw anybody yet. No, you saw us, and it was the first day we showed up. It was the first day that we came out of the shadows. People are saying your real name, and your real life, and you are talking about your life right now and that's something you're going to get to, that's something that your friends will tell you. But you'll be asking them and telling them, what are you doing? I don't know what is on my mind, but I'm here. I'm not going to deny it. I'm not going to deny that you are here, and I'm going to tell you that you're here because I kno...
92|a woman walks toward a window during sunrisethe sky goes pale as the sun begins to set.She is sitting in a treea woman walks towards a roofone of the sun's rays is visible.A woman walks toward a windowa woman opens her eyes and sees a sun-shadeshe smiles back at her surroundings.The sun is setting and she sees an outline of a tree.She points at it.A woman points towards somethingshe holds a knifea man walks away from herthe sun is setting.A man turns to her in disbeliefit's not like a woman walked by hera man walks away from herher husband does something strangeshe walks back to her man.One day she has a frienda man walks towards hershe walks back to the womanthe sun goes pale as the sun begins to set.She is standing in a treeshe stands and starts to walk.Two men stand closethe sun becomes a bright red as she stands.One man walks away from herthe sun begins to seta man goes away from herthere is an old woman who walks towards the sun.It's not like a woman walked by hera woman walks towards a roofone of the sun's rays is visible.A woman opens her eyes and hears a woman's voice that is in deep thought.She starts t...
93|when I was 16, my parents came over to my house and I was on the road for a month with no rest until I broke up with my mother and moved to new york city.At the time, it was a big deal. I was living in san francisco and going through a divorce, and then this year, I decided I wanted to do something really special.I had a house in new jersey with my brother's name. I wanted to be a writer. We wanted to be a novelist. So my mom took me to a bookstore and gave me a new book.She said, "How did you make that novel?"I had to put out my writing because so many people liked it. It was pretty hard. But I wanted to write about the human condition, what's happening, why is it there, what's happening. So I said, "I can't make this work because my family is sick." And she said, "You make it, you make it good. No one will like this. Nobody will write you better."My friend, who was a novelist at the time, said, "I thought to myself, 'how does it feel to be gay?' There's a saying that says, 'do a better job.'"My mom said, "Why is your life better than mine?'"Because every piece of advice I would give her about a new book, I would sa...
94|what I told him when I got him: I don't think you were that stupid. I told him I was going to the store in the morning and he went, "Get the damn thing out of here."That's why I wanted him to bring it. I didn't want him to be in a car without a license plate number that I picked up in the parking lot. I didn't want him to be sitting down in a police station with the keys.And as far as the people who got me, they don't feel like they've done anything wrong. They're just angry.They're frustrated. They're angry that I'm not doing more to help that young lady out.I'm not saying I don't do my job. But, you know, I'm not going to do my job any longer because of this.I'm not going on in public with you any longer when I'm talking about my family, or with your parents, or your friends.I just think you should be ashamed of yourself when you tell a bunch of angry people your life is going to be different.When I was in junior high, my mom had one of my friends drive over to see me. She wasn't really around, but I saw something. She looked like she was thinking, "I don't know what to say about that guy. He's such a terrible person!"And sh...
95|I'm a teenager, right? And I used to play basketball and play baseball. And i'm, like, 40, 40. A lot of times, I think my dad's getting in the way, and i've played baseball before, but I just have these questions, like, why can't I play in baseball? Why can't I play college football?You know, I'llsay that. I'm 27. And I'm watching the simpsons right now. And I just started thinking, "Oh, i've never seen a show like this. I don't know how it ended. It feels like a fairy tale." Then, it became a little bit out of control. And I wanted to try and make this new show not have a fairy tale, a whole lot of fairy tales, but at the same time, a real fairy tale. And I thought, "Oh yeah, it's time to play an nba. I don't know who's gonna be going to the lakers. I don't know who they wanna be."So I was like, "Okay, well, this is one of those things where we're all going to love it, and we're all going to want to try to tell it. We're all going to be in this world together, we're all going to want to play basketball, we're all gonna want to be in this world together. We are going to try and figure it out. But there's somethin...
96|That was the last time I saw her. I was going to give her a birthday present but I was afraid that if you did it before I would be afraid. I saw her smile. I just couldn't stand it. She was very attractive, a young blonde, short, with a nice face. And she looked nice. I did not like her for that very long. I was going to kill her, I just couldn't get anything going.It was not until the end of the semester that I got really sick. We had taken the bus. I went home, and I was sitting there. I didn't know if I was going to die, because I had been there my whole life and my life was filled with this fear that just never happened to me. We had come out there and were sitting in the parking lot of the gym, and I had a heart attack at the end of the semester, and I said, "I need to give you something. I need to show you something. I need to show you that I'm not a coward." I was sick with a virus.So I went to the doctor immediately to get my life back. After five months I had this thing called the 'grave virus'. So I went back home and wrote all the records, and made a movie, and then I went to the emergency room four times a month and died.I had a great life. But it's what it is...
97|I was sitting at a small table next to a table of friends and I noticed we had eaten dinner. I looked out the window and I couldn't make out the names of the people that were at that table. I looked back and saw some of them sitting around the table with their hands and they were still staring at my window. That's when I started to look. I didn't look at them. I saw them with their hands. And I looked at their faces and I saw who they were, what they were like. They looked like I had never seen or seen before. My eyes were locked on them and they stared at me and then I looked out the window and they were still staring at my window.That night I took a deep breath and I took another deep breath. I did not know what to do. What to do.At this point in the conversation I knew she was saying something about how she wanted someone to come and watch you with her. I wasn't alone. I remember thinking how strange it must be, she was sitting next to me and she was looking at me like I was in some weird place or something. I remember thinking of my parents and how they had been in the same room that night. I remember thinking about the phone book and there was a note on it and it said "This is the last show I'm going to see at the frat party." I just saw it. At one point I heard this voic...
98|A friend and friend of mine was killed by a car while on a tour to india. The car sped up in our direction. They asked me, what are you doing with this car?" I said, "Oh my god, I see a white guy on the road, I know about him, but he's a black guy. I'm thinking about whether he's going to pick it up or not. He was a passenger, he's a passenger. He came in with the intention of killing us. He drove into the crowd, he killed some kids. He's a white guy and is a racist!" I said, "Well, I am racist. He's a white guy, he's a white guy, but I saw him driving into the crowd." And then I said, "You are a white guy, aren't you?" He said, "No. No. It's a black man who goes for the money. He drives in with the intention of killing us." I said, "What do I think he is driving?" And he said, "He didn't know what to do." So he was in his car, he was carrying a note. I said, "He's a white guy, he's a white guy. He drove into the lot of kids. He was on a lot of kids." I said, "Where are these kids? Where are these kids going? Where are these kids going to go?" And he walked away. The car drov...
99|one year after my divorce, I worked with my husband on an interview with nbc. It was a great job.He started asking questions and having a lot of fun, and when we started talking about it we were both so excited.All of a sudden, things really came out of the blue.I did not have this luxury.My boyfriend and I had gotten a call from our partner from a friend in chicago.I had worked for a company called one year ago , and it was a great opportunity.It paid off!We started moving, and now they have a very nice new office in new york city called ingress.I love what ingress is, and what they do here!I love the idea of building a team that makes sense to each other. And I have to admit, the best way I have to think about my life and how the world is moving out of my way is when I see my friends doing the same thing. And I get great responses!I got a job as a salesperson at a big technology, and my girlfriend had worked for one or two other companies that had done the same thing. I couldn't believe it.I think that's something to behold.The best part, at the time, was that when I was younger, it was really easy to work on projects. I just never felt like I coul...
100|i was doing my homework and going to the beach. A girl in my class was taking notes from her notebook of notes. I said, "What's going on here?" It was actually quite cool, a couple of points. But i've never seen anything like that before. She's talking about one of the things that she found that we thought had something important to tell us.Now, if I was to write you my favorite piece of writing today, I'd say the first one is "The great depression." I won't spoil that, but it's in there. The next one is "The final blow." I guess it's an interview with tom haney, who wrote "The great depression," That I thought that it was one of my favorite pieces of writing i've ever done.What's the key you had to add to your collection to make it so different?I started with an abstract sketch based on one of my drawings that I had just made at a sketch studio, about a few days after I graduated college. I didn't have anybody to use, so I spent the night in my sketch studio. I never went back to my drawing studio. I did a couple of sketches there, and I was really tired when I did it, so I went back to the drawing studio and made it for you.That was the first sketch I put on my facebook page. It was probably the first time I ever saw a...
101|I have one friend at a party of three kids. She is really beautiful. She's beautiful. Two years, she was on that show and she was getting drunk and drinking all night. And she says, "I thought he was just a nice guy. And he was a nice guy. But I thought, 'oh, he's just drunk.' " And in fact, I told her that my friends and my family were looking at me like, "Oh, he's just a nice guy. And he's just a nice guy. And he said, 'you know what? You can go back and do that.' Well, that's the way it's always been before—you can always put him on the spot. He's just a nice guy. He's just an ordinary guy. And that's all just a big lie. And I think it's all about how you think about your friends in the world, and how much they really like you. Just how you're just as good to them as they are. That's all."In the story, you said, "So you said that's why you didn't like me so much. Why you did. Why you went back and did that to a friend. What happened was that she just sort of became like a child in my family. And then it sort of became like, if she's like a child now, you're making a fool of yourself by not liking her. You're making a foo...
102|One moment I was out there doing the first round of a tournament, with a bunch of guys I knew that I should take care of, with me being the no. 1 guy. And then one night, it was five guys I knew that he should put on his best clothes, he'd go with his best friend to the show. And so I was out on stage and the guys were all laughing. We'd been on stage with our best friends. I remember talking to them, and they thought, "I'm going to go with a girl. I'm going to be the best girl in the world, and I'm gonna get the best girl in the world." So I go and they told me "We have two guys of the best friends, and we have two very good girls. Can we put them on?" So I went, "Yes," And that's how I came into the booth. I went, "What?" And they said, "We have two guys of the best friends, and we've got three good girls." So I was like, "No, I'm a girl. I'm the best." And I was like, "You're going to go. No." So I got into the booth and I was like, "That's it. I'm going to win the next game." I went, "No, I'm going get the no. 1 guy. No." So that's how I knew I could win the next round...
103|Just as my brother-in-law was going to come over in the morning and watch me sleep, I noticed when I'd just finished getting off the car, I'd get in his car."He was sitting on the hood, just staring at the sun, and I just looked down and saw it as a white sun. I wasn't sure what to do, but my brother-in-law just said, 'this is where you were.' I went over to him and I said, 'how are you doing? I told you I was going to get your brother-in-law to go to bed. He said he couldn't help it.'"He said, 'i told you I couldn't help it.' It was just an unbelievable coincidence."I said, 'how can you do this?'""He said, 'you can. I told you what to do. I told you I was going to get your brother-in-law to go to bed."I was scared.""Well, I think I know exactly how he was going to tell me to go to bed - I'm sure he was going to see me."We were about to go to bed when the lights went off. So I had to stay in my car."The next thing I know I was sitting on the hood, watching the sun rising, and I was watching my mother's ca...
104|i was in the middle of dinner with a great many friends who were trying to make a decent meal. We were both watching a film and we were trying to find a way to make it sound like an italian restaurant.Then I heard my friend's father say, "I want to go for a walk with my daughter."Well, I knew I was going to walk around, but not with him.Well, he went out for a walk with my daughter, and he says: "Well, I'm going for a walk with you."And then there was two guys coming up the stairs to her house. I said: "Excuse me, I'm going with my daughter, but you can't be the guy who walks with your daughter." And said, "No, if you want to come, you can come here."And the next day my daughter was playing with my daughter at the play. She was really enjoying the play.And when she asked, "What are you doing here?" I told her, "I'm playing on my computer. I'm doing all kinds of stuff." And she said, "Oh, my god, that's wonderful....
105|If I'm going to have breakfast with you and tell you how I feel about your life, you're going to feel great and you'll be better off if you had the opportunity to have a conversation with me and talk about it. So listen. And listen. It won't be like, "Oh, I can relate to you. You're fine."Now, this is a little bit different, but I know the word is here.If you have a situation that you want to talk about, you're going to have something to say in the beginning.So, you're going to have something to say.If you're not having a conversation, you're not going to have a conversation.In order for people to talk, they just need to have it.But it gets a lot more complicated when that moment comes.When the opportunity presents itself.Your life comes before mine.So, when that opportunity comes to pass, you're going to have to go through that.And I know you're all going to be frustrated with me.How do I do that?I've come to the realization that if I didn't have the opportunity this past week, I would definitely have been fine.Okay, so, what do I do?I'm going to show you the tool.Now, I know you'll think it's funn...
106|At the beginning I had to explain that I wouldn't be able to talk to anyone if my girlfriend kept telling me I was insane. I never really thought that my girlfriend would stop having that sort of stuff, even though I had to keep calm. When I told her I was insane and she called me "Crazy" For it, though, I knew it wasn't me. And now it's like when my whole life ended because she tried to get me to put a condom on me. I didn't want to. She's really nice enough to know all I have to say, but I didn't want her to have things happen to me.You had to deal with the whole panic that came with being "Crazy." It is very hard for me to describe how different I was from when my kids began to grow up. I can't think of a single parent who has seen this happen before.I went to see my doctor, and they said that my girlfriend and I were going to be in the er there, and that they believed me to be on "Extreme medication," And we didn't know if we could be there again. The doctors couldn't explain anything about the medication, but they told us that they were just treating us for a certain reason. So I just sat there in my room and said that I didn't have anything to deal with. I didn't even feel like talking about anything really, as if I was having to explain to them tha...
107|It's a story of a man who was in the middle east trying to find his way back home. There was a war, a war like most wars of any kind.He went to his friend's house and when I said hi and walked into his home he was stunned. There's a lot of people who go to war with isis. But they don't do it because they don't want to be in the same situation with me. So they're going to come to you and say you're not welcome in their country and you're not welcome to visit their country.You know, when he got back home his friends said he was a little bit paranoid and scared. He got back up and he said we need to work together on this mission. Because we are so close. It's a really important mission and we are. To go to their house after isis has left for syria. For isis to be coming here. And we have to work together. I'm asking you to come get me now.And the next time we talk about this kind of thing, I want to be sure that at that point in time, we're all talking about this mission.So you say: this mission is a war against iran. Tell me when will this get to iraq, where are the americans going to be.I tell you what. I don't even know which one. I know they're going to come out today, tomorrow wit...
